Datetime,C6H6(GT),NO2/NOx(GT),Dew_Point
2004-06-06 01:00:00,3.8,1.6,12.280000000000001
2004-06-06 02:00:00,6.6,1.2340425531914894,13.319999999999999
2004-06-06 03:00:00,7.0,1.0,13.32
2004-06-06 04:00:00,5.2,1.2653061224489797,13.46
2004-06-06 05:00:00,2.4,1.619047619047619,12.640000000000002
2004-06-06 06:00:00,3.1,1.393939393939394,12.280000000000001
2004-06-06 07:00:00,5.2,0.9841269841269841,11.600000000000001
2004-06-06 08:00:00,5.9,0.958904109589041,11.559999999999999
2004-06-06 09:00:00,2.8,1.0588235294117647,10.66
2004-06-06 10:00:00,3.4,1.0,10.98
2004-06-06 11:00:00,3.0,1.0192307692307692,11.719999999999997
2004-06-06 12:00:00,3.4,1.0,12.400000000000002
2004-06-06 13:00:00,2.3,1.2,11.659999999999998
2004-06-06 14:00:00,2.7,1.25,12.6
2004-06-06 15:00:00,3.6,1.1764705882352942,11.220000000000002
2004-06-06 16:00:00,4.2,1.0535714285714286,12.299999999999999
2004-06-06 17:00:00,4.9,0.9436619718309859,12.600000000000001
2004-06-06 18:00:00,5.9,0.9113924050632911,11.259999999999998
2004-06-06 19:00:00,6.6,0.7521367521367521,11.059999999999999
2004-06-06 20:00:00,7.6,0.7401574803149606,10.059999999999999
2004-06-06 21:00:00,7.0,0.7542372881355932,9.64
2004-06-06 22:00:00,7.5,0.7384615384615385,9.419999999999998
2004-06-06 23:00:00,8.4,0.7480916030534351,9.120000000000001
2004-06-07 00:00:00,7.0,0.9313725490196079,8.88
2004-06-07 01:00:00,3.9,1.3333333333333333,8.5
2004-06-07 02:00:00,2.6,1.7272727272727273,8.620000000000001
2004-06-07 03:00:00,2.0,1.0,9.140000000000002
2004-06-07 04:00:00,2.1,1.5454545454545454,8.78
2004-06-07 05:00:00,2.4,0.9090909090909091,9.02
2004-06-07 06:00:00,9.6,0.4550898203592814,8.82
2004-06-07 07:00:00,15.4,0.4090909090909091,9.779999999999998
2004-06-07 08:00:00,25.0,0.41403508771929826,10.54
2004-06-07 09:00:00,15.1,0.4338235294117647,11.5
2004-06-07 10:00:00,17.4,0.5126050420168067,14.34
2004-06-07 11:00:00,14.1,0.5797101449275363,16.42
2004-06-07 12:00:00,11.8,0.868421052631579,16.119999999999997
2004-06-07 13:00:00,14.9,0.6216216216216216,18.48
2004-06-07 14:00:00,16.0,0.6902173913043478,17.96
2004-06-07 15:00:00,16.5,0.6146341463414634,19.68
2004-06-07 16:00:00,15.2,0.6569767441860465,18.18
2004-06-07 17:00:00,18.9,0.5462555066079295,17.48
2004-06-07 18:00:00,19.0,0.5775401069518716,15.34
2004-06-07 19:00:00,28.9,0.4896551724137931,15.540000000000001
2004-06-07 20:00:00,13.4,0.8064516129032258,14.34
2004-06-07 21:00:00,10.9,1.0740740740740742,12.98
2004-06-07 22:00:00,8.9,1.074468085106383,12.200000000000001
2004-06-07 23:00:00,8.5,0.9805825242718447,11.779999999999998
2004-06-08 00:00:00,6.7,1.1794871794871795,11.86
2004-06-08 01:00:00,4.2,1.4473684210526316,11.379999999999999
2004-06-08 02:00:00,2.5,1.6153846153846154,11.36
2004-06-08 03:00:00,1.7,1.0,11.399999999999999
2004-06-08 04:00:00,1.4,1.5789473684210527,11.620000000000001
2004-06-08 05:00:00,2.8,1.1428571428571428,11.020000000000001
2004-06-08 06:00:00,8.8,0.5476190476190477,10.659999999999998
2004-06-08 07:00:00,19.4,0.32362459546925565,11.040000000000001
2004-06-08 08:00:00,36.1,0.3324468085106383,11.940000000000001
2004-06-08 09:00:00,27.1,0.3945578231292517,12.779999999999998
2004-06-08 10:00:00,19.0,0.5533980582524272,15.140000000000002
2004-06-08 11:00:00,16.9,0.6772727272727272,17.119999999999997
2004-06-08 12:00:00,15.7,0.7380952380952381,18.800000000000004
2004-06-08 13:00:00,14.1,0.7986577181208053,20.06
2004-06-08 14:00:00,16.5,0.8125,21.119999999999997
2004-06-08 15:00:00,14.8,0.807909604519774,21.240000000000002
2004-06-08 16:00:00,13.0,1.0,21.279999999999998
2004-06-08 17:00:00,21.4,1.0397727272727273,20.72
2004-06-08 18:00:00,23.6,0.7970297029702971,17.7
2004-06-08 19:00:00,25.0,0.6666666666666666,16.240000000000002
2004-06-08 20:00:00,21.6,0.680952380952381,14.840000000000002
2004-06-08 21:00:00,15.7,0.7834394904458599,13.780000000000001
2004-06-08 22:00:00,10.9,0.9270833333333334,13.440000000000001
2004-06-08 23:00:00,8.1,1.1355932203389831,13.139999999999999
2004-06-09 00:00:00,10.2,1.0,12.719999999999999
2004-06-09 01:00:00,7.5,1.35,12.3
2004-06-09 02:00:00,5.8,1.3571428571428572,12.420000000000002
2004-06-09 03:00:00,3.8,1.0,12.1
2004-06-09 04:00:00,3.3,1.6451612903225807,11.68
2004-06-09 05:00:00,4.0,1.0740740740740742,11.5
2004-06-09 06:00:00,8.1,0.7840909090909091,11.459999999999999
2004-06-09 07:00:00,22.3,0.4099616858237548,11.82
2004-06-09 08:00:00,36.9,0.42296918767507,12.62
2004-06-09 09:00:00,17.5,0.5509433962264151,13.700000000000001
2004-06-09 10:00:00,19.3,0.6680161943319838,16.66
2004-06-09 11:00:00,17.6,0.8412698412698413,19.880000000000003
2004-06-09 12:00:00,18.6,1.0357142857142858,21.840000000000003
2004-06-09 13:00:00,18.0,0.912568306010929,23.16
2004-06-09 14:00:00,14.0,0.8726114649681529,23.66
2004-06-09 15:00:00,10.9,1.0265486725663717,23.519999999999996
2004-06-09 16:00:00,11.1,0.8928571428571429,23.139999999999997
2004-06-09 17:00:00,21.6,0.8434782608695652,22.94
2004-06-09 18:00:00,27.6,0.8014440433212996,21.979999999999997
2004-06-09 19:00:00,25.6,0.6983050847457627,19.240000000000002
2004-06-09 20:00:00,18.6,0.7641509433962265,17.14
2004-06-09 21:00:00,15.2,0.8741721854304636,15.54
2004-06-09 22:00:00,11.7,0.9727272727272728,14.22
2004-06-09 23:00:00,8.7,1.0120481927710843,13.419999999999998
2004-06-10 00:00:00,7.6,1.2708333333333333,12.760000000000002
2004-06-10 01:00:00,5.2,1.5555555555555556,13.02
2004-06-10 02:00:00,5.9,1.375,12.559999999999999
2004-06-10 03:00:00,4.0,1.0,11.92
2004-06-10 04:00:00,3.3,1.5151515151515151,11.56
2004-06-10 05:00:00,5.4,1.0133333333333334,11.379999999999999
2004-06-10 06:00:00,8.7,0.7722772277227723,11.32
2004-06-10 07:00:00,19.9,0.48598130841121495,12.479999999999999
2004-06-10 08:00:00,30.4,0.4793103448275862,13.5
2004-06-10 09:00:00,24.6,0.5337620578778135,14.759999999999998
2004-06-10 10:00:00,16.9,0.6452991452991453,16.96
2004-06-10 11:00:00,13.6,0.8535031847133758,18.94
2004-06-10 12:00:00,15.3,0.896969696969697,20.619999999999997
2004-06-10 13:00:00,14.1,0.9197080291970803,22.54
2004-06-10 14:00:00,17.0,0.9664429530201343,23.440000000000005
2004-06-10 15:00:00,13.8,0.95,23.84
2004-06-10 16:00:00,13.6,1.0,23.759999999999998
2004-06-10 17:00:00,21.2,0.8054298642533937,22.659999999999997
2004-06-10 18:00:00,25.9,0.6477987421383647,20.219999999999995
2004-06-10 19:00:00,25.4,0.581267217630854,18.28
2004-06-10 20:00:00,23.6,0.5278592375366569,16.54
2004-06-10 21:00:00,12.0,0.7116564417177914,14.02
2004-06-10 22:00:00,14.2,0.7515923566878981,13.16
2004-06-10 23:00:00,14.2,0.5693069306930693,12.319999999999999
2004-06-11 00:00:00,10.4,0.9411764705882353,12.559999999999999
2004-06-11 01:00:00,7.5,1.2285714285714286,12.1
2004-06-11 02:00:00,3.5,1.5853658536585367,12.36
2004-06-11 03:00:00,2.5,1.0,11.459999999999999
2004-06-11 04:00:00,2.6,1.4722222222222223,10.86
2004-06-11 05:00:00,4.0,1.088235294117647,9.58
2004-06-11 06:00:00,7.0,0.75,9.88
2004-06-11 07:00:00,24.8,0.39457831325301207,10.14
2004-06-11 08:00:00,28.9,0.4024024024024024,11.340000000000002
2004-06-11 09:00:00,21.5,0.4966442953020134,12.760000000000002
2004-06-11 10:00:00,12.9,1.0,15.5
2004-06-11 12:00:00,13.1,0.925,19.819999999999997
2004-06-11 13:00:00,13.3,1.0185185185185186,20.840000000000003
2004-06-11 14:00:00,12.5,1.0091743119266054,20.619999999999997
2004-06-11 15:00:00,13.0,0.9354838709677419,20.38
2004-06-11 16:00:00,12.3,0.9448818897637795,19.419999999999998
2004-06-11 17:00:00,15.2,0.7675675675675676,18.34
2004-06-11 18:00:00,19.1,0.6347826086956522,17.040000000000003
2004-06-11 19:00:00,19.7,0.5773584905660377,14.840000000000003
2004-06-11 20:00:00,18.6,0.6053639846743295,13.500000000000002
2004-06-11 21:00:00,16.1,0.639269406392694,11.7
2004-06-11 22:00:00,15.0,0.7055555555555556,10.219999999999999
2004-06-11 23:00:00,7.3,0.8981481481481481,10.34
2004-06-12 00:00:00,8.9,0.9285714285714286,9.940000000000001
2004-06-12 01:00:00,6.6,1.1929824561403508,10.040000000000001
2004-06-12 02:00:00,4.3,1.4444444444444444,10.500000000000002
2004-06-12 03:00:00,3.2,1.0,9.56
2004-06-12 04:00:00,4.1,1.288888888888889,8.840000000000002
2004-06-12 05:00:00,6.0,0.896551724137931,8.120000000000001
2004-06-12 06:00:00,5.6,0.9838709677419355,9.0
2004-06-12 07:00:00,4.8,0.9846153846153847,9.76
2004-06-12 08:00:00,8.9,0.648,9.66
2004-06-12 09:00:00,13.1,0.5859872611464968,11.32
2004-06-12 10:00:00,14.1,0.5906432748538012,13.34
2004-06-12 11:00:00,11.2,0.8067226890756303,17.019999999999996
2004-06-12 12:00:00,10.0,0.9181818181818182,17.06
2004-06-12 13:00:00,9.6,0.9578947368421052,19.46
2004-06-12 14:00:00,7.2,1.1724137931034482,20.1
2004-06-12 15:00:00,8.6,1.1014492753623188,21.02
2004-06-12 16:00:00,9.0,1.105263157894737,20.599999999999998
2004-06-12 17:00:00,7.9,1.2063492063492063,19.720000000000002
2004-06-12 18:00:00,6.2,1.196078431372549,18.02
2004-06-12 19:00:00,6.3,1.1304347826086956,16.12
2004-06-12 20:00:00,6.3,1.1346153846153846,14.84
2004-06-12 21:00:00,11.2,1.0595238095238095,14.540000000000003
2004-06-12 22:00:00,12.8,0.8692307692307693,14.26
2004-06-12 23:00:00,13.2,0.7619047619047619,14.02
2004-06-13 00:00:00,9.2,0.7063492063492064,14.24
2004-06-13 01:00:00,5.8,1.127659574468085,14.499999999999998
2004-06-13 02:00:00,3.4,1.5,14.92
2004-06-13 03:00:00,4.1,1.0,13.940000000000001
2004-06-13 04:00:00,3.1,1.56,14.059999999999999
2004-06-13 05:00:00,2.2,1.5714285714285714,13.5
2004-06-13 06:00:00,1.5,1.48,11.220000000000002
2004-06-13 07:00:00,1.3,1.44,10.959999999999997
2004-06-13 08:00:00,1.2,1.4,9.86
2004-06-13 09:00:00,1.7,1.2380952380952381,8.940000000000001
2004-06-13 10:00:00,2.5,1.1538461538461537,9.36
2004-06-13 11:00:00,2.5,1.1935483870967742,9.36
2004-06-13 12:00:00,2.7,0.9701492537313433,10.319999999999997
2004-06-13 13:00:00,1.9,1.1063829787234043,10.379999999999999
2004-06-13 14:00:00,1.8,1.1428571428571428,10.540000000000001
2004-06-13 15:00:00,2.4,1.0888888888888888,10.2
2004-06-13 16:00:00,2.6,1.0566037735849056,10.34
2004-06-13 17:00:00,3.0,1.0350877192982457,10.24
2004-06-13 18:00:00,2.9,0.9577464788732394,9.379999999999999
2004-06-13 19:00:00,3.5,1.0746268656716418,8.82
2004-06-13 20:00:00,3.6,1.04,9.120000000000001
2004-06-13 21:00:00,3.6,1.0923076923076922,9.140000000000002
2004-06-13 22:00:00,2.3,1.2,8.940000000000001
2004-06-13 23:00:00,2.6,1.2391304347826086,8.66
2004-06-14 00:00:00,2.0,1.3636363636363635,8.579999999999998
2004-06-14 01:00:00,1.2,1.5789473684210527,8.659999999999998
2004-06-14 02:00:00,0.7,1.7777777777777777,8.76
2004-06-14 03:00:00,0.5,1.0,8.8
2004-06-14 04:00:00,0.5,1.5,9.240000000000002
2004-06-14 05:00:00,0.8,1.3333333333333333,9.640000000000002
2004-06-14 06:00:00,3.5,0.9393939393939394,10.16
2004-06-14 07:00:00,7.0,0.6715328467153284,10.340000000000002
2004-06-14 08:00:00,8.7,0.6357615894039735,10.4
2004-06-14 09:00:00,6.3,0.7565217391304347,11.12
2004-06-14 10:00:00,7.0,0.711864406779661,12.620000000000001
2004-06-14 11:00:00,5.5,0.7684210526315789,12.319999999999999
2004-06-14 12:00:00,5.3,0.8372093023255814,13.16
2004-06-14 13:00:00,5.5,0.8,13.239999999999998
2004-06-14 14:00:00,3.8,0.9393939393939394,13.000000000000002
2004-06-14 15:00:00,5.4,0.9459459459459459,12.18
2004-06-14 16:00:00,6.7,0.7685185185185185,11.879999999999999
2004-06-14 17:00:00,12.2,0.6133333333333333,12.04
2004-06-14 18:00:00,10.2,0.6560509554140127,11.74
2004-06-14 19:00:00,6.7,0.8817204301075269,11.280000000000001
2004-06-14 20:00:00,5.7,0.9736842105263158,11.0
2004-06-14 21:00:00,4.1,1.1754385964912282,10.98
2004-06-14 22:00:00,4.7,1.15625,11.02
2004-06-14 23:00:00,5.2,1.2203389830508475,10.920000000000002
2004-06-15 00:00:00,5.1,1.161764705882353,10.8
2004-06-15 01:00:00,2.8,1.3870967741935485,10.760000000000002
2004-06-15 02:00:00,1.4,1.5714285714285714,10.36
2004-06-15 03:00:00,1.0,1.0,10.42
2004-06-15 04:00:00,2.0,1.5833333333333333,10.5
2004-06-15 05:00:00,3.0,1.3421052631578947,10.68
2004-06-15 06:00:00,7.5,0.75,10.259999999999998
2004-06-15 07:00:00,24.7,0.3729903536977492,10.759999999999998
2004-06-15 08:00:00,24.8,0.4576923076923077,11.68
2004-06-15 09:00:00,10.9,0.5303867403314917,12.46
2004-06-15 10:00:00,11.9,0.615819209039548,14.62
2004-06-15 11:00:00,16.0,0.6388888888888888,15.680000000000001
2004-06-15 12:00:00,15.7,0.6781609195402298,17.459999999999997
2004-06-15 13:00:00,13.1,0.8428571428571429,18.18
2004-06-15 14:00:00,12.2,0.9180327868852459,19.219999999999995
2004-06-15 15:00:00,15.8,0.7407407407407407,18.16
2004-06-15 16:00:00,16.6,0.8106508875739645,19.059999999999995
2004-06-15 17:00:00,18.4,0.8313953488372093,17.42
2004-06-15 18:00:00,16.7,0.961038961038961,16.54
2004-06-15 19:00:00,20.8,0.8229166666666666,14.94
2004-06-15 20:00:00,15.3,0.79375,13.82
2004-06-15 21:00:00,11.5,0.990909090909091,13.18
2004-06-15 22:00:00,10.1,1.041237113402062,12.079999999999998
2004-06-15 23:00:00,10.4,0.9193548387096774,11.879999999999999
2004-06-16 00:00:00,9.4,0.9629629629629629,12.979999999999999
2004-06-16 01:00:00,6.9,1.3278688524590163,12.859999999999998
2004-06-16 02:00:00,4.0,1.5,12.920000000000002
2004-06-16 03:00:00,3.0,1.0,12.48
2004-06-16 04:00:00,2.6,1.6666666666666667,12.08
2004-06-16 05:00:00,2.4,1.2592592592592593,12.200000000000001
2004-06-16 06:00:00,6.8,0.8714285714285714,12.080000000000002
2004-06-16 07:00:00,18.9,0.5397727272727273,12.68
2004-06-16 08:00:00,30.2,0.45806451612903226,13.379999999999999
2004-06-16 09:00:00,14.9,0.579185520361991,13.400000000000002
2004-06-16 10:00:00,12.2,0.6845238095238095,14.860000000000001
2004-06-16 11:00:00,8.3,0.7706422018348624,15.28
2004-06-16 12:00:00,9.0,0.8333333333333334,16.28
2004-06-16 13:00:00,13.7,0.8527131782945736,17.860000000000003
2004-06-16 14:00:00,14.1,0.9145299145299145,17.54
2004-06-16 15:00:00,12.0,0.9553571428571429,18.480000000000004
2004-06-16 16:00:00,12.2,0.9262295081967213,18.2
2004-06-16 17:00:00,13.1,0.9385964912280702,17.940000000000005
2004-06-16 18:00:00,12.6,0.954954954954955,16.380000000000003
2004-06-16 19:00:00,18.3,0.7911392405063291,14.64
2004-06-16 20:00:00,17.2,0.6881188118811881,13.5
2004-06-16 21:00:00,12.9,0.7048192771084337,12.399999999999999
2004-06-16 22:00:00,13.7,0.7482517482517482,11.98
2004-06-16 23:00:00,13.4,0.8032786885245902,11.559999999999999
2004-06-17 00:00:00,13.5,0.8584070796460177,11.36
2004-06-17 01:00:00,9.9,0.8715596330275229,11.099999999999998
2004-06-17 02:00:00,4.4,1.2830188679245282,11.14
2004-06-17 03:00:00,4.3,1.0,10.72
2004-06-17 04:00:00,3.3,1.59375,10.520000000000001
2004-06-17 05:00:00,3.4,1.2571428571428571,10.959999999999999
2004-06-17 06:00:00,9.3,0.6260162601626016,10.46
2004-06-17 07:00:00,23.4,0.3937007874015748,11.1
2004-06-17 08:00:00,27.7,0.4166666666666667,11.879999999999999
2004-06-17 09:00:00,22.1,0.5480427046263345,13.799999999999999
2004-06-17 10:00:00,10.0,0.7396449704142012,15.32
2004-06-17 11:00:00,8.9,0.7697368421052632,14.760000000000002
2004-06-17 12:00:00,9.8,0.8267716535433071,14.799999999999999
2004-06-17 13:00:00,9.4,0.8728813559322034,15.98
2004-06-17 14:00:00,9.8,0.8833333333333333,17.04
2004-06-17 15:00:00,9.5,0.856,17.240000000000002
2004-06-17 16:00:00,9.5,0.8717948717948718,16.959999999999997
2004-06-17 17:00:00,15.4,0.7469879518072289,17.459999999999997
2004-06-17 18:00:00,19.4,0.7388888888888889,16.98
2004-06-17 19:00:00,16.5,0.7267441860465116,15.680000000000001
2004-06-17 20:00:00,14.3,0.775,14.8
2004-06-17 21:00:00,8.2,0.941747572815534,13.98
2004-06-17 22:00:00,8.7,1.0804597701149425,13.799999999999999
2004-06-17 23:00:00,15.2,0.8163265306122449,13.760000000000002
2004-06-18 00:00:00,10.6,0.875,13.459999999999999
2004-06-18 01:00:00,6.0,1.2857142857142858,13.16
2004-06-18 02:00:00,3.1,1.4333333333333333,13.16
2004-06-18 03:00:00,2.5,1.0,12.34
2004-06-18 04:00:00,1.8,1.6842105263157894,12.420000000000002
2004-06-18 05:00:00,2.6,1.3333333333333333,11.919999999999998
2004-06-18 06:00:00,6.5,0.9076923076923077,11.219999999999999
2004-06-18 07:00:00,14.5,0.5443786982248521,11.32
2004-06-18 08:00:00,28.8,0.4959016393442623,12.38
2004-06-18 09:00:00,21.3,0.551094890510949,13.78
2004-06-18 10:00:00,14.9,0.7029702970297029,16.259999999999998
2004-06-18 11:00:00,15.6,0.7580645161290323,18.859999999999996
2004-06-18 12:00:00,14.3,0.8431372549019608,19.88
2004-06-18 13:00:00,12.6,0.9464285714285714,20.64
2004-06-18 14:00:00,13.4,1.0683760683760684,21.82
2004-06-18 15:00:00,12.6,1.1559633027522935,21.68
2004-06-18 16:00:00,14.8,1.105263157894737,21.520000000000003
2004-06-18 17:00:00,18.6,0.972972972972973,20.28
2004-06-18 18:00:00,16.7,0.9820359281437125,17.96
2004-06-18 19:00:00,20.8,0.8256880733944955,16.4
2004-06-18 20:00:00,16.0,0.8947368421052632,15.86
2004-06-18 21:00:00,7.6,1.3461538461538463,15.040000000000003
2004-06-18 22:00:00,10.2,1.1666666666666667,14.52
2004-06-18 23:00:00,13.8,0.9727272727272728,14.24
2004-06-19 00:00:00,10.4,1.0,13.879999999999999
2004-06-19 01:00:00,6.5,1.3793103448275863,13.280000000000001
2004-06-19 02:00:00,4.3,1.5897435897435896,13.26
2004-06-19 03:00:00,3.4,1.0,12.94
2004-06-19 04:00:00,3.9,1.4210526315789473,12.2
2004-06-19 05:00:00,3.0,1.3658536585365855,12.219999999999999
2004-06-19 06:00:00,3.2,1.3191489361702127,12.58
2004-06-19 07:00:00,5.6,1.0,13.02
2004-06-19 08:00:00,9.1,0.86,13.580000000000002
2004-06-19 09:00:00,9.7,0.9519230769230769,14.98
2004-06-19 10:00:00,8.6,0.8990825688073395,16.480000000000004
2004-06-19 11:00:00,9.6,0.9902912621359223,17.68
2004-06-19 12:00:00,9.8,1.12,19.72
2004-06-19 13:00:00,10.3,1.1527777777777777,20.52
2004-06-21 04:00:00,1.5,1.6,9.94
2004-06-21 05:00:00,3.5,0.8269230769230769,9.719999999999999
2004-06-21 06:00:00,8.3,0.7529411764705882,9.8
2004-06-21 07:00:00,17.3,0.5141242937853108,10.4
2004-06-21 08:00:00,23.3,0.4698275862068966,11.020000000000001
2004-06-21 09:00:00,13.8,0.5472636815920398,11.580000000000002
2004-06-21 10:00:00,10.2,0.8283582089552238,12.96
2004-06-21 11:00:00,7.9,1.0192307692307692,13.8
2004-06-21 12:00:00,8.8,1.1685393258426966,13.8
2004-06-21 13:00:00,7.2,1.1515151515151516,13.8
2004-06-21 14:00:00,8.3,0.9882352941176471,13.380000000000003
2004-06-21 15:00:00,9.6,0.9714285714285714,14.740000000000002
2004-06-21 16:00:00,9.0,1.0303030303030303,14.100000000000001
2004-06-21 17:00:00,12.4,0.9393939393939394,13.96
2004-06-21 18:00:00,15.3,0.7903225806451613,13.06
2004-06-21 19:00:00,16.1,0.7931034482758621,11.760000000000002
2004-06-21 20:00:00,14.1,0.8456375838926175,11.64
2004-06-21 21:00:00,11.4,0.9824561403508771,11.400000000000002
2004-06-21 22:00:00,9.5,1.0326086956521738,11.06
2004-06-21 23:00:00,7.4,1.0666666666666667,10.679999999999998
2004-06-22 00:00:00,6.4,1.0675675675675675,10.48
2004-06-22 01:00:00,4.1,1.4,10.18
2004-06-22 02:00:00,1.9,1.6363636363636365,10.96
2004-06-22 03:00:00,1.4,1.0,10.5
2004-06-22 04:00:00,1.2,1.6666666666666667,9.86
2004-06-22 05:00:00,2.2,1.2333333333333334,9.559999999999999
2004-06-22 06:00:00,6.4,0.7204301075268817,9.100000000000001
2004-06-22 07:00:00,18.5,0.3192771084337349,9.36
2004-06-22 08:00:00,30.2,0.3462532299741602,10.140000000000002
2004-06-22 09:00:00,14.2,0.4606741573033708,11.18
2004-06-22 10:00:00,14.3,0.5055762081784386,13.440000000000001
2004-06-22 11:00:00,12.6,0.5647668393782384,15.68
2004-06-22 12:00:00,18.0,0.602510460251046,16.340000000000003
2004-06-22 13:00:00,17.1,0.6637931034482759,16.459999999999997
2004-06-22 14:00:00,13.0,0.8289473684210527,16.14
2004-06-22 15:00:00,11.2,0.8521739130434782,16.92
2004-06-22 16:00:00,13.6,0.7100591715976331,18.080000000000002
2004-06-22 17:00:00,20.5,0.6415929203539823,17.8
2004-06-22 18:00:00,20.2,0.6376146788990825,16.880000000000003
2004-06-22 19:00:00,23.1,0.6040816326530613,15.080000000000002
2004-06-22 20:00:00,20.3,0.5889830508474576,14.119999999999997
2004-06-22 21:00:00,9.3,0.8942307692307693,12.479999999999999
2004-06-22 22:00:00,10.5,0.9230769230769231,11.92
2004-06-22 23:00:00,13.6,0.7222222222222222,11.72
2004-06-23 00:00:00,8.0,1.0506329113924051,11.62
2004-06-23 01:00:00,4.6,1.2941176470588236,11.58
2004-06-23 02:00:00,3.2,1.4473684210526316,11.26
2004-06-23 03:00:00,2.4,1.0,11.159999999999998
2004-06-23 04:00:00,2.1,1.5416666666666667,10.86
2004-06-23 05:00:00,2.2,1.3333333333333333,11.059999999999999
2004-06-23 06:00:00,6.7,0.6986301369863014,10.76
2004-06-23 07:00:00,23.1,0.3836065573770492,10.959999999999999
2004-06-23 08:00:00,19.0,0.3728813559322034,11.62
2004-06-23 09:00:00,20.1,0.4108761329305136,12.620000000000001
2004-06-23 10:00:00,16.4,0.5,14.84
2004-06-23 11:00:00,13.0,0.5666666666666667,17.220000000000002
2004-06-23 12:00:00,13.1,0.6503067484662577,19.0
2004-06-23 13:00:00,11.8,0.7651515151515151,19.38
2004-06-23 14:00:00,12.7,0.873015873015873,18.9
2004-06-23 15:00:00,14.1,0.8266666666666667,19.359999999999996
2004-06-23 16:00:00,14.4,0.8011695906432749,18.779999999999998
2004-06-23 17:00:00,20.7,0.6794871794871795,17.56
2004-06-23 18:00:00,21.6,0.6055776892430279,16.759999999999998
2004-06-23 19:00:00,24.2,0.564625850340136,16.0
2004-06-23 20:00:00,21.8,0.5433333333333333,15.16
2004-06-23 21:00:00,13.0,0.7610062893081762,14.36
2004-06-23 22:00:00,15.1,0.7102272727272727,13.66
2004-06-23 23:00:00,16.6,0.625,14.12
2004-06-24 00:00:00,12.7,0.6776315789473685,15.56
2004-06-24 01:00:00,8.6,1.0158730158730158,15.4
2004-06-24 02:00:00,5.3,1.2571428571428571,15.18
2004-06-24 03:00:00,3.6,1.0,14.44
2004-06-24 04:00:00,2.8,1.6666666666666667,14.399999999999999
2004-06-24 05:00:00,3.1,1.1219512195121952,13.379999999999999
2004-06-24 06:00:00,3.7,1.125,13.340000000000002
2004-06-24 07:00:00,6.9,0.6666666666666666,13.299999999999999
2004-06-24 08:00:00,8.6,0.6936936936936937,13.879999999999999
2004-06-24 09:00:00,7.1,0.7956989247311828,15.16
2004-06-24 10:00:00,6.6,0.7796610169491526,16.580000000000002
2004-06-24 11:00:00,7.2,0.8924731182795699,17.580000000000002
2004-06-24 12:00:00,5.0,1.0357142857142858,17.959999999999997
2004-06-24 13:00:00,5.7,1.0784313725490196,18.58
2004-06-24 14:00:00,6.0,1.1730769230769231,18.959999999999997
2004-06-24 15:00:00,6.1,1.1016949152542372,20.04
2004-06-24 16:00:00,8.0,1.1935483870967742,20.279999999999998
2004-06-24 17:00:00,7.8,1.0470588235294118,19.459999999999997
2004-06-24 18:00:00,11.1,0.944954128440367,18.08
2004-06-24 19:00:00,15.9,0.7619047619047619,16.46
2004-06-24 20:00:00,13.7,0.7349397590361446,15.200000000000001
2004-06-24 21:00:00,21.6,0.8389261744966443,14.88
2004-06-24 22:00:00,16.8,1.0084745762711864,14.04
2004-06-24 23:00:00,20.5,0.7875,13.66
2004-06-25 00:00:00,14.1,0.8064516129032258,12.899999999999999
2004-06-25 01:00:00,10.9,0.9894736842105263,12.620000000000001
2004-06-25 02:00:00,3.6,1.5294117647058822,13.48
2004-06-25 03:00:00,3.3,1.0,12.580000000000002
2004-06-25 04:00:00,2.4,1.4222222222222223,11.74
2004-06-25 05:00:00,3.0,1.3142857142857143,12.04
2004-06-25 06:00:00,8.9,0.624113475177305,11.500000000000002
2004-06-25 07:00:00,14.8,0.5226130653266332,11.86
2004-06-25 08:00:00,16.2,0.5580357142857143,12.639999999999999
2004-06-25 09:00:00,14.6,0.6163265306122448,13.899999999999999
2004-06-25 10:00:00,8.0,0.738562091503268,16.54
2004-06-25 11:00:00,9.1,0.7034482758620689,18.5
2004-06-25 12:00:00,10.0,0.8307692307692308,19.119999999999997
2004-06-25 13:00:00,9.8,0.9789473684210527,19.220000000000002
2004-06-25 14:00:00,8.3,1.0113636363636365,19.56
2004-06-25 15:00:00,7.5,0.9438202247191011,19.659999999999997
2004-06-25 16:00:00,11.7,0.8740157480314961,19.92
2004-06-25 17:00:00,13.3,0.7718120805369127,18.459999999999997
2004-06-25 18:00:00,14.4,0.7470588235294118,16.0
2004-06-25 19:00:00,17.9,0.6142857142857143,13.86
2004-06-25 20:00:00,15.9,0.6086956521739131,12.580000000000002
2004-06-25 21:00:00,14.2,0.6748768472906403,11.040000000000003
2004-06-25 22:00:00,13.8,0.7471264367816092,10.74
2004-06-25 23:00:00,11.7,0.7378048780487805,10.5
2004-06-26 00:00:00,6.2,1.0394736842105263,10.24
2004-06-26 01:00:00,5.1,1.3269230769230769,9.379999999999999
2004-06-26 02:00:00,4.5,1.297872340425532,8.719999999999999
2004-06-26 03:00:00,4.9,1.0,7.959999999999999
2004-06-26 04:00:00,2.5,1.5675675675675675,9.079999999999998
2004-06-26 05:00:00,2.3,1.4146341463414633,7.98
2004-06-26 06:00:00,5.5,0.9459459459459459,7.760000000000002
2004-06-26 07:00:00,10.4,0.6190476190476191,8.52
